9/5/2021,19:30:12,89.38505407,49.66901239,988.8204338,100.0389111,33.1575151,989.2256322,-92.111592,41.867047,256.3,9/19/2021,10:03:01
9/5/2021,19:30:21,89.40368578,49.6104485,988.8102076,99.24943535,35.88646667,989.2632461,-92.11159683,41.867045,257.5,9/19/2021,10:03:10
9/5/2021,19:30:30,89.40368578,49.75141965,988.7833816,99.42590607,32.76257223,989.2558933,-92.1115875,41.86703467,258.2,9/19/2021,10:03:19
9/5/2021,19:30:39,89.44094922,49.98672247,988.8434068,99.98318328,33.18224246,989.28657,-92.11158633,41.86703233,257.6,9/19/2021,10:03:28
9/5/2021,19:30:48,89.4688968,50.16320284,988.8146514,100.1875187,33.45026342,989.2207482,-92.11158683,41.86703517,257.8,9/19/2021,10:03:37
9/5/2021,19:30:58,89.48752853,50.33371782,988.7775944,100.8469667,35.46323957,989.2596164,-92.11159067,41.8670355,258.6,9/19/2021,10:03:47
9/5/2021,19:31:07,89.53410785,50.32831828,988.7117741,100.8283906,34.15240953,989.242845,-92.111597,41.867038,257.4,9/19/2021,10:03:56
9/5/2021,19:31:16,89.57137132,50.32869707,988.7986274,101.2277758,32.88997004,989.2971239,-92.11159717,41.867049,256.7,9/19/2021,10:04:05
9/5/2021,19:31:25,89.59931892,50.21149735,988.8235241,101.4321128,31.98400861,989.2030552,-92.11158233,41.86704633,256.7,9/19/2021,10:04:14
9/5/2021,19:31:34,89.6365824,50.1589991,988.7762258,100.9677109,31.6894374,989.2851079,-92.11158233,41.86704567,257.2,9/19/2021,10:04:23
9/5/2021,19:31:43,89.65521415,49.97706136,988.739159,101.5342814,30.28343373,989.3788294,-92.11159633,41.86704167,258.9,9/19/2021,10:04:32
9/5/2021,19:31:52,89.68316177,49.90682875,988.7372206,102.2494633,31.32142123,989.2997417,-92.1116015,41.86704483,260.2,9/19/2021,10:04:41
9/5/2021,19:32:01,89.73905702,50.03075691,988.7870081,102.8531908,33.2852471,989.2309444,-92.11160067,41.86705567,257.2,9/19/2021,10:04:50
9/5/2021,19:32:10,89.77632053,50.13688516,988.7665309,103.5683784,31.23539792,989.2620788,-92.111599,41.86705033,257.6,9/19/2021,10:04:59
9/5/2021,19:32:19,89.79495229,50.2252058,988.7831262,104.1628224,29.70899226,989.3512964,-92.11160367,41.86704933,258.1,9/19/2021,10:05:08
9/5/2021,19:32:28,89.85084759,50.27864911,988.7524038,104.2742809,32.08307084,989.3121438,-92.1116,41.86704833,258.7,9/19/2021,10:05:17
9/5/2021,19:32:38,89.91605878,50.40858447,988.8373224,104.8780158,32.29227782,989.2695955,-92.11159767,41.86705417,255.6,9/19/2021,10:05:27
9/5/2021,19:32:47,89.95332234,50.46185297,988.8705128,104.6643863,29.08932008,989.3006079,-92.11157917,41.8670385,256.6,9/19/2021,10:05:36
9/5/2021,19:32:56,89.99990179,50.47408479,988.8046421,104.6829627,29.57915698,989.2894136,-92.11158167,41.86703667,257.6,9/19/2021,10:05:45
9/5/2021,19:33:05,90.01853357,50.3861225,988.8212359,104.2464163,30.08855524,989.2591154,-92.111596,41.867032,259,9/19/2021,10:05:54
9/5/2021,19:33:14,90.09306073,50.35749243,988.8070863,102.0265492,30.14892735,989.2101108,-92.11160333,41.86703417,259.4,9/19/2021,10:06:03
9/5/2021,19:33:23,90.11169253,49.78161589,988.796837,100.3732784,30.98187185,989.1937311,-92.111605,41.86704267,258.8,9/19/2021,10:06:12
9/5/2021,19:33:32,90.15827202,49.52336657,988.8114753,100.8376787,32.87086734,989.167715,-92.11159617,41.867056,256.3,9/19/2021,10:06:21
9/5/2021,19:33:41,90.18621973,49.45306374,988.7289878,99.63024083,33.60709297,989.1902434,-92.11159067,41.86707133,252.9,9/19/2021,10:06:30
9/5/2021,19:33:50,90.23279925,49.38292071,988.74362,98.55284224,34.1415392,989.1894958,-92.1115905,41.86707,252.8,9/19/2021,10:06:39
9/5/2021,19:33:59,90.27006287,49.25387853,988.8304933,96.99248437,34.5715388,989.2221437,-92.11158433,41.86706817,252.2,9/19/2021,10:06:48
9/5/2021,19:34:08,90.31664241,49.05432288,988.7645844,95.63647108,36.21650227,989.1317812,-92.111595,41.86706367,252.7,9/19/2021,10:06:57
9/5/2021,19:34:18,90.35390606,49.03111281,988.8246127,94.72627665,40.19553947,989.1385937,-92.1115965,41.86705167,255.6,9/19/2021,10:07:07
9/5/2021,19:34:27,90.38185379,49.10781413,988.7689532,95.3578396,40.12195998,989.1843079,-92.1115965,41.8670485,256.8,9/19/2021,10:07:16
9/5/2021,19:34:36,90.41911745,49.13754343,988.7484338,93.6860606,37.91218362,989.1371682,-92.111604,41.86705183,256.3,9/19/2021,10:07:25
9/5/2021,19:34:45,90.46569703,48.91440597,988.7899063,92.42294994,40.10137844,989.1256918,-92.11160767,41.8670545,257,9/19/2021,10:07:34
9/5/2021,19:34:54,90.49364479,48.60871046,988.81479,91.32702355,41.29740171,989.1534996,-92.111599,41.86705683,255.5,9/19/2021,10:07:43
9/5/2021,19:35:03,90.54954032,48.46205344,988.7840009,90.34255351,42.79181531,989.2257663,-92.111601,41.86706033,254.1,9/19/2021,10:07:52
9/5/2021,19:35:12,90.58680401,48.30345926,988.7903243,90.13823028,42.09278744,989.2608939,-92.11159733,41.86706567,253.5,9/19/2021,10:08:01
9/5/2021,19:35:21,90.61475179,48.2919005,988.7614985,89.8781829,43.38352525,989.1901776,-92.111604,41.86706467,254.5,9/19/2021,10:08:10
9/5/2021,19:35:30,90.67064736,48.29232149,988.7844055,89.04231909,44.07413537,989.1751056,-92.1116105,41.8670675,255.4,9/19/2021,10:08:19
9/5/2021,19:35:39,90.71722701,48.15141353,988.7453046,88.91229622,44.20387773,989.1120604,-92.11160117,41.86706317,255.1,9/19/2021,10:08:28
9/5/2021,19:35:48,90.76380668,48.12821078,988.7330553,89.44167571,44.74338588,989.124521,-92.11159,41.86705967,253.1,9/19/2021,10:08:37
9/5/2021,19:35:58,90.80107042,47.79882131,988.8736591,90.69547605,42.18746957,989.2703123,-92.1115895,41.86705433,254.2,9/19/2021,10:08:47
9/5/2021,19:36:07,90.86628199,47.42833411,988.8242761,91.6799482,40.59637922,989.3909699,-92.11159733,41.86704983,255.6,9/19/2021,10:08:56
9/5/2021,19:36:16,90.9128617,47.23430655,988.8120195,92.84088989,38.78567782,989.2836104,-92.11161067,41.86705583,254.3,9/19/2021,10:09:05
9/5/2021,19:36:25,90.94080953,46.9459023,988.7563132,93.59318448,38.88338819,989.0806524,-92.11159483,41.86705733,255.4,9/19/2021,10:09:14
